index,date,shortcode,type,url,images,first_file,caption_excerpt,status,error
333,2016-09-21,BKmpd6FAaw9,post,https://www.instagram.com/aaw_sg/p/BKmpd6FAaw9/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BKmpd6FAaw9_01_7b807b188e.jpg,"54 likes, 0 comments - aaw_sg，September 20, 2016 : ""Shhhhhh... #Q #AAW #advancedacousticwerkes #incanalmonitors #microearphone #tinyisthenewbig"". ",downloaded,
334,2016-09-21,BKmoxo9gVr_,post,https://www.instagram.com/aaw_sg/p/BKmoxo9gVr_/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BKmoxo9gVr__01_98c188f647.jpg,"51 likes, 1 comments - aaw_sg，September 20, 2016 : ""Where is the Q? #Q #AAW #advancedacousticwerkes #TINY"". ",downloaded,
335,2016-07-07,BHihltBA0MG,post,https://www.instagram.com/aaw_sg/p/BHihltBA0MG/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BHihltBA0MG_01_2e771f5ba4.jpg,"93 likes, 1 comments - aaw_sg，July 6, 2016 : ""Exclusive gradient multi-color shell technique. #AAW #advancedacousticwerkes #rainbow"". ",downloaded,
336,2016-06-03,BGLzk5hj3KM,post,https://www.instagram.com/aaw_sg/p/BGLzk5hj3KM/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BGLzk5hj3KM_01_345ea0f66f.jpg,"35 likes, 0 comments - aaw_sg，June 3, 2016 : ""Coming soon. #whatisit #AAW #Taste"". ",downloaded,
337,2016-06-01,BGGnrudj3LI,post,https://www.instagram.com/aaw_sg/p/BGGnrudj3LI/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BGGnrudj3LI_01_ca21467bc8.jpg,"69 likes, 2 comments - aaw_sg，June 1, 2016 : ""Ghost Rider. #AAW #advancedacousticwerkes #W300AR"". ",downloaded,
338,2016-04-14,BELQ29Bj3A-,post,https://www.instagram.com/aaw_sg/p/BELQ29Bj3A-/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BELQ29Bj3A-_01_30496b1466.jpg,"53 likes, 3 comments - aaw_sg，April 14, 2016 : ""Lets Witness. #GSW #worriors #greatness #livinglegend #recordbreaker #advancedacousticwerkes #AAW"". ",downloaded,
339,2016-01-25,BA-G6e6D3AG,post,https://www.instagram.com/aaw_sg/p/BA-G6e6D3AG/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2016\BA-G6e6D3AG_01_6a5e8d5f15.jpg,"40 likes, 1 comments - aaw_sg，January 25, 2016 : ""Ring of Apollo. #advancedacousticwerkes #AAW #blackgold"". ",downloaded,
340,2015-12-25,_uVunXD3Hq,post,https://www.instagram.com/aaw_sg/p/_uVunXD3Hq/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\_uVunXD3Hq_01_4d0f7f47d0.jpg,"24 likes, 0 comments - aaw_sg，December 25, 2015 : ""Thank you for all the love and support throughout the year, we wish you and your family a Merry Christmas. #advancedacousticwerke",downloaded,
341,2015-12-01,-wRfvjD3GB,post,https://www.instagram.com/aaw_sg/p/-wRfvjD3GB/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\-wRfvjD3GB_01_85b2782d27.jpg,"40 likes, 1 comments - aaw_sg，December 1, 2015 : ""WARNING: Nebula One is gonna impact the Earth. #AAW #advancedacousticwerkes #Nebulaone #UIEM #audiophile #launchingsoon #newproduc",downloaded,
342,2015-11-20,-TwM7Wj3CE,post,https://www.instagram.com/aaw_sg/p/-TwM7Wj3CE/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\-TwM7Wj3CE_01_b3d960bbce.jpg,"55 likes, 0 comments - aaw_sg，November 20, 2015 : ""Lets call it 'not-greasy stout'. #AAW #advancedacousticwerkes #CIEM #unique #stout #iceandfire #audiophile #audioporn #hifi"". ",downloaded,
343,2015-11-17,-LEfFKD3CS,post,https://www.instagram.com/aaw_sg/p/-LEfFKD3CS/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\-LEfFKD3CS_01_112deb01ed.jpg,"44 likes, 0 comments - aaw_sg，November 16, 2015 : ""Light, Black, White. #advancedacousticwerkes #AAW #CIEM #UIEM #audioporn #hifi #gearbox #waterproofcase #fibre #portable"". ",downloaded,
344,2015-10-30,9cbSxrD3FX,post,https://www.instagram.com/aaw_sg/p/9cbSxrD3FX/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\9cbSxrD3FX_01_daa2603fd6.jpg,"25 likes, 1 comments - aaw_sg，October 29, 2015 : ""Be careful of your knock knock, you don't know what's behind the door. #halloween #trickortreat #AAW #advancedacousticwerkes #thri",downloaded,
345,2015-10-21,9GIYvfj3K3,post,https://www.instagram.com/aaw_sg/p/9GIYvfj3K3/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\9GIYvfj3K3_01_ecfd7ec4e6.jpg,"44 likes, 2 comments - aaw_sg，October 21, 2015 : ""Stay Tough Stay Cool. #atitude #AAW #advancedacousticwerkes #CIEM #design #audioporn #aqua #sapphire #icy #audiophile"". ",downloaded,
346,2015-10-16,85Ozswj3FU,post,https://www.instagram.com/aaw_sg/p/85Ozswj3FU/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\85Ozswj3FU_01_0f75e04240.jpg,"55 likes, 10 comments - aaw_sg，October 16, 2015 : ""💎💎 #aaw #advancedacousticwerkes acousticwerkes #CIEM #inearmonitors #audio #audiophile #crystal #diamond"". ",downloaded,
347,2015-10-08,8kSPO-j3Cz,post,https://www.instagram.com/aaw_sg/p/8kSPO-j3Cz/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\8kSPO-j3Cz_01_39d94bbb67.jpg,"30 likes, 2 comments - aaw_sg，October 7, 2015 : ""whose A3H Pro is this, too bloody... #AAW #advancedacousticwerkes #audioporn #A3HPRO #CIEM #customized #inearmonitors"". ",downloaded,
348,2015-09-10,7cZ2AiD3HW,post,https://www.instagram.com/aaw_sg/p/7cZ2AiD3HW/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\7cZ2AiD3HW_01_e1549d92f9.jpg,"22 likes, 2 comments - aaw_sg，September 10, 2015 : ""Designed our artistic customer, are you one of those? #AAW #CIEM #design #Totem #detail #advancedacousticwerkes"". ",downloaded,
349,2015-09-09,7an6bIj3Oa,post,https://www.instagram.com/aaw_sg/p/7an6bIj3Oa/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2015\7an6bIj3Oa_01_8d53d35278.jpg,"44 likes, 7 comments - aaw_sg，September 9, 2015 : """"This is the end, hold your breath and count to ten."" Inspired by Skyfall, smoking voice of Adele. #AAW #CIEM #design #oppression",downloaded,
